Species_name,MGRS_10X10
Cercis siliquastrum,29SPD70
Phillyrea angustifolia,29SQC41
Anemone palmata,30SUJ07
Lysimachia foemina,29SQC09
Silene gallica,29SPC39
Senecio vulgaris,30TTK53
Anogramma leptophylla,30SUJ21
Campanula lusitanica,29SQE51
Petrorhagia nanteuilii,29SQC52
Carrichtera annua,30SWG21
Bromus hordeaceus,30STH53
Lathyrus clymenum,29SQC24
Draba verna,30TTK66
Jasione crispa,29SQD20
Gagea foliosa,29SQC31
Paronychia argentea,30STH43
Jasione montana,29SPD50
Hyacinthoides hispanica,29SPD45
Cleonia lusitanica,29SQC06
Myosotis arvensis,29TPE16
Trifolium lappaceum,29SPC98
Lotus creticus,29SNB13
Iberis pectinata,30TVK65
Tuberaria macrosepala,30STJ86
Callitriche brutia,29SQD55
Polygala microphylla,30TTK95
Asplenium obovatum,29SQC31
Ophrys omegaifera,30STK70
Bromus hordeaceus,30SUJ21
Melica uniflora,30TTK55
Gladiolus italicus,29SPD58
Anthyllis lotoides,29SQC05
Euphorbia serrata,29SQD00
Salvia verbenaca,29SNB30
Iberis ciliata,30STH52
Gagea lusitanica,29SPD36
Ornithopus compressus,29SQC41
Plantago lanceolata,29SQC06
Micromeria graeca,29SQC26
Sonchus tenerrimus,30TTP82
Linaria elegans,30TTK55
Lupinus angustifolius,30STH33
Adenocarpus complicatus,30STJ96
Thymus mastichina,30TTK63
Catananche caerulea,30SWG09
Ornithogalum umbellatum,29SPC45
Saxifraga granulata,29SQC59
Cerastium glomeratum,29SQC06
Narcissus triandrus,30SUJ62
Ophrys fusca,29SPC76
Ranunculus pseudomillefoliatus,29SQC31
Oeosporangium pteridioides,29SQC06
Silene vulgaris,30STH42
Ballota hirsuta,29SPD89
Tuberaria macrosepala,30STJ76
Rostraria cristata,30STJ56
Scirpoides holoschoenus,29SQC16
Anthoxanthum aristatum,29SQC31
Petrorhagia nanteuilii,29SQC24
Veronica anagallis-aquatica,29SQC52
Echium creticum,29SQC36
Stipa gigantea,30TTK75
Trifolium scabrum,29SQC31
Dryopteris mindshelkensis,29TPE27
Calendula arvensis,29SQC15
Serapias lingua,29TQE14
Nymphaea mexicana,29SPD70
Rumex induratus,30STJ76
Platycapnos spicata,29SQC06
Calendula arvensis,29SPC12
Silene colorata,29SQC06
Anacamptis collina,29SQC07
Armeria linkiana,29SQC52
Thymus mastichina,29SQC06
Stipa gigantea,29SPC95
Cistus monspeliensis,29SQC43
Diplotaxis catholica,29SQC05
Stachys arvensis,30SUJ62
Vicia benghalensis,29SQC31
Anacamptis papilionacea,29SQC26
Anemone palmata,29SQC21
Digitalis obscura,30SWH30
Gagea elliptica,29SQC31
Hypericum humifusum,29SPC54
Ornithogalum baeticum,29SQC18
Rhus coriaria,29SQC06
Carex laevigata,30TTK55
Sibthorpia europaea,30STJ98
Salvia verbenaca,29SQC18
Origanum vulgare,29SQC26
Thymus mastichina,29SQC06
Cerastium ramosissimum,30TTK76
Dioscorea communis,29SQC18
Galium verrucosum,29SPD96
Lilium martagon,30TTK75
Poterium sanguisorba,29SQC31
Erica erigena,29TNH06
Globularia spinosa,30SWG19
Cytisus striatus,29SNB42
Lonicera implexa,29SQC06
Dorycnium pentaphyllum,29SQC09
Veronica hederifolia,29SQC59
Vulpia ciliata,29SQC31
Sinapis incana,29SQD12
Narcissus rupicola,30TVL10
Linum bienne,30TTK43
Daucus carota,29SPE70
Arenaria querioides,30TTK75
Stipa gigantea,30SVJ88
Cerastium ramosissimum,29SPC12
Andryala ragusina,30TUL76
Bassia scoparia,30STJ61
Leontodon tuberosus,30STJ79
Glandora prostrata,29SPE82
Gagea polymorpha,29SQC31
Vicia lutea,29SNC55
Orchis italica,30STH51
Coronilla repanda,29SQC35
Ranunculus peltatus,29SQD41
Trifolium campestre,29SQC14
Fritillaria lusitanica,29SQC59
Plumbago auriculata,29SPB62
Agrostis castellana,29SNB61
Geum urbanum,30STJ96
Callitriche stagnalis,30TTK94
Stipa lagascae,30SVJ68
Cystopteris dickieana,30TTK56
Parietaria mauritanica,29SQC49
Reseda stricta,30SWF17
Cistus salviifolius,30SUH08
Gagea soleirolii,29TPE85
Ornithogalum baeticum,30SUH08
Trisetaria panicea,29SQC06
Carduus carpetanus,30TTK55
Lathyrus niger,30TTK55
Epilobium brachycarpum,29SQD00
Carex reuteriana,29SPC62
Lathyrus aphaca,29SPC94
Quercus faginea,30SUJ81
Lamium amplexicaule,30SUH08
Senecio vulgaris,29SPC94
Narcissus pseudonarcissus,30STJ86
Ophrys fusca,29SNB90
Vicia benghalensis,29SPC42
Phlomis lychnitis,29SQC44
Trifolium glomeratum,29SQD00
Haplophyllum linifolium,29SQC43
Galium verrucosum,29SQC18
Echium plantagineum,29SQC31
Tuberaria guttata,29SQC06
Orobanche foetida,29SNB13
Teesdalia coronopifolia,30STJ86
Isoetes histrix,29SPC94
Arbutus unedo,29SQB09
Hyparrhenia hirta,29SPD18
Anacamptis morio,29SNB32
Erica arborea,29TPE17
Gagea lusitanica,30TTK53
Isolepis setacea,30SUJ21
Quercus tlemcenensis,29SNC31
Lonicera implexa,29SNB40
Vitis vinifera,30TVK78
Avenella flexuosa,30TTK66
Epipactis tremolsii,30TUN74
Teucrium capitatum,31TCF29
Helosciadium nodiflorum,30TUK27
Thymus zygis,29SQD00
Quercus pyrenaica,30TVK09
Scirpoides holoschoenus,29SPD81
Asphodelus aestivus,30TTK66
Quercus canariensis,29SNB24
Vitis ruggerii,29SQC37
Sonchus oleraceus,29SQC39
Campanula rotundifolia,30TUN86
Bupleurum fruticosum,29SMC85
Ranunculus granatensis,30TTK56
Stipa gigantea,29TPE75
Allium sativum,29SQD00
Centaurea alba,30TTK86
Silene vulgaris,30TTK86
Vitis vinifera,30TVK78
Lotus subbiflorus,30TTK56
Sisymbrium austriacum,30TTK66
Succisella carvalhoana,30TTK54
Festuca ovina,31TDG39
Torilis arvensis,29SQC34
Helleborus foetidus,30TYN33
Armeria castellana,30TUN65
Teucrium flavum,31TCF29
Solidago virgaurea,30TUN74
Thymus mastichina,29TQE47
Plantago lagopus,29SQA43
Gagea pratensis,30TTK66
Phytolacca dioica,29SPD70
Chamaemelum fuscatum,30STH68
Poterium sanguisorba,30TTK56
Elymus repens,29SPC97
Aegilops biuncialis,30STJ96
Juncus acutus,29SPD81
Potentilla erecta,30TUK26
Agrostis rupestris,30TTK66
Allium victorialis,31TDG39
Aster squamatus,29SQD00
Ballota hirsuta,29SQC52
Trifolium dubium,30TTK86
Lonicera implexa,29SQC15
Quercus faginea,30STJ98
Viola riviniana,29TPE27
Coleostephus myconis,30TTK53
Medicago doliata,29SQC54
Podospermum laciniatum,30TUK07
Lupinus angustifolius,30SUH08
Prunus avium,30TTK94
Digitalis purpurea,30TTK75
Festuca elegans,30TTK75
Valeriana officinalis,29SQD00
Geranium dissectum,30TUN76
Stipa iberica,31TDG45
Prunus avium,29SPD81
Quercus canariensis,29SQC03
Chaerophyllum aureum,31TDG39
Myriophyllum alterniflorum,29SPD54
Leucanthemum ircutianum,30TUP40
Tragopogon crocifolius,30TUN74
Setaria verticillata,29TQE16
Narcissus rupicola,30TTK66
Senecio inaequidens,30TYN22
Euphorbia serpens,29SPB82
Lathyrus sphaericus,29SPD70
Stachys arvensis,29SPC94
Callitriche brutia,29SQC40
Sonchus oleraceus,29SPD18
Tuberaria macrosepala,29SQC31
Quercus faginea,29SNB81
Stipellula capensis,29SPC90
Ranunculus neapolitanus,29SQC31
Cardamine hirsuta,29SPD30
Gagea soleirolii,30TVK13
Thymus capitellatus,29SNC23
Lamium purpureum,30TTK94
Muscari neglectum,29SPD70
Fumaria officinalis,29SQC15
Anacamptis collina,29SPC87
Rosa pouzinii,29SQC06
Lolium perenne,30STH44
Bromus hordeaceus,30STK70
Gagea lusitanica,29SPD36
Anthyllis cornicina,30STJ87
Serapias lingua,29SQD03
Rubia peregrina,29SPC28
Baldellia alpestris,29SPD55
Anthyllis vulneraria,29SNB25
Urospermum picroides,30SUH08
Lathyrus aphaca,30STJ97
Quercus canariensis,29SNB32
Quercus rosacea,30TTP82
Echium flavum,30TUK16
Diplachne fusca,30STJ83
Silene coronaria,30TTK75
Limoniastrum monopetalum,30SVF37
Amaranthus blitum,29SQD00
Allium schoenoprasum,30TTK75
Veronica triphyllos,30TTK75
Festuca ampla,30SVH54
Iberis ciliata,29SNC06
Santolina magonica,31SDE70
Crataegus monogyna,29SPD81
Viola palustris,30TUN74
Fumaria bastardii,29SPC94
Anacyclus clavatus,29SPD70
Teesdalia coronopifolia,29SPC42
Centaurea nigra,30TTK76
Geranium rotundifolium,30TTK94
Festuca rothmaleri,29TPE75
Phalaris canariensis,29SQC34
Clematis flammula,31TDG53
Trifolium lappaceum,30STH51
Melica ciliata,30TTK66
Andryala ragusina,31TCF29
Isolepis cernua,29SPD72
Quercus faginea,29SNB36
Hypericum perforatum,30STJ97
Eryngium bourgatii,30TTK66
Coronilla repanda,30TTK95
Heliotropium europaeum,30STH98
Gladiolus communis,29SPC94
Quercus pyrenaica,30TTK75
Bellis annua,30STH68
Leontodon tuberosus,29SPC12
Gagea soleirolii,30TTK66
Chamaemelum fuscatum,29SPD80
Aphanes cornucopioides,29SQC31
Mercurialis annua,29SQC06
Biscutella valentina,30TTK54
Lonicera implexa,29SPC14
Echium plantagineum,29SQC31
Phillyrea latifolia,29SPD96
Alyssum granatense,29SQC16
Carex halleriana,30SUH08
Silene colorata,29SQD00
Medicago polymorpha,29SPD70
Holcus gayanus,30TTK66
Solidago virgaurea,30TUK08
Corylus avellana,30TUN82
Ornithogalum concinnum,30TTK75
Conopodium pyrenaeum,30TTK66
Micropyrum tenellum,30TTK66
Erica lusitanica,30SUJ43
Cynara cardunculus,29SQC09
Lavandula stoechas,29SPD58
Thymus mastichina,30SUJ07
Vicia pyrenaica,31TDG39
Gagea soleirolii,29TPE26
Orchis mascula,29SQC31
Ehrharta calycina,29SNB26
Urospermum picroides,29SPC15
Festuca rivularis,30TTK75
Linaria saxatilis,30TTK75
Quercus faginea,29SPC94
Coincya monensis,30TTK86
Salvia verbenaca,29SPD58
Vulpia delicatula,30TTK75
Lactuca virosa,30TTK56
Chelidonium majus,30TTK56
Trifolium campestre,29SPC86
Sedum mucizonia,29TPE75
Ononis viscosa,29SQC34
Aegilops geniculata,29SQC39
Quercus canariensis,30STJ98
Ventenata macra,29SPC98
Cestrum parqui,29TNG69
Polygonum bellardii,29SQD00
Crepis capillaris,30TUN82
Antinoria agrostidea,29SPD82
Crataegus monogyna,30TTK66
Cedrus deodara,30STJ84
Rumex angiocarpus,29SQC49
Scutellaria galericulata,29TQF47
Lolium temulentum,29SPD41
Crucianella maritima,29SNC11
Corylus avellana,31TDG39
Petrorhagia nanteuilii,29SQC31
Dethawia splendens,30TWN31
Cryptogramma crispa,30TTK66
Epipactis tremolsii,29SQC11
Mentha suaveolens,30TTK66
Linaria saxatilis,30TTK75
Silene boryi,30TTK66
Cistus ladanifer,29TQE47
Veronica serpyllifolia,31TDG39
Asperula hirsuta,30TTK75
Bromus hordeaceus,29SPC94
Allium sativum,29SQD00
Stellaria alsine,30TTK76
Bupleurum lancifolium,29SQC34
Anthoxanthum aristatum,29SQD31
Bellardia trixago,29SQC31
Vitis rupestris,29SQC35
Brachypodium distachyon,30TVK37
Jasione montana,29SPD82
Cerastium glomeratum,30STJ49
Sedum album,29SPD70
Himantoglossum robertianum,29SQC15
Veronica arvensis,30SUH08
Ranunculus peltatus,29SPD78
Raphanus raphanistrum,29SPC39
Helictochloa marginata,29SNC48
Fumaria densiflora,29SPC78
Cytisus fontanesii,30SVG85
Quercus faginea,29SPC94
Ononis subspicata,29SNC34
Vitis rupestris,29SQC04
Quercus canariensis,30STF95
Erysimum nevadense,30TTK55
Quercus infectoria,29SNB24
Bellis annua,29SQD31
Viola kitaibeliana,29TPE16
Dactylis glomerata,29SQC15
Jasione montana,29SPE81
Convolvulus arvensis,29SQC37
Rhinanthus minor,30TUN86
Silene conica,30SWG19
Daucus carota,30SUH08
Quercus faginea,29SPC94
Melissa officinalis,31TCF29
Kickxia spuria,30STH68
Cyperus esculentus,29SPD81
Teucrium scorodonia,29SQD20
Rumex acetosa,30TTK86
Setaria helvola,29SQD00
Ophrys scolopax,30STK70
Quercus faginea,29SQC50
Phalaris coerulescens,29SQD01
Poa trivialis,29SPC94
Mentha pulegium,30TTK55
Bromus hordeaceus,29SQC44
Glaucium corniculatum,29SQC06
Lythrum tribracteatum,29SQC34
Scorzoneroides carpetana,29TPE27
Baldellia ranunculoides,30STJ83
Poa nemoralis,30TTK66
Arenaria montana,29SNB42
Dactylis glomerata,29SQC44
Viburnum tinus,29SQC59
Thymus mastichina,29SQC43
Mercurialis tomentosa,30STF87
Narcissus bulbocodium,29SQD08
Carduus tenuiflorus,29SQC16
Myosotis ramosissima,30TTK75
Buxus sempervirens,30TYN10
Anthemis arvensis,29SPC96
Callitriche stagnalis,29SPC93
Vulpia unilateralis,29SQC31
Luzula lutea,30TTK74
Leontodon longirostris,30TTK95
Spergula morisonii,30TTK76
Calendula arvensis,30SUJ01
Ophrys tenthredinifera,29SPC42
Astragalus nitidiflorus,29SQC06
Smyrnium olusatrum,29SPC62
Cheirolophus uliginosus,29SPD54
Eucalyptus brockwayi,30STF95
Juncus effusus,30TUK27
Ulmus laevis,30TTK94
Ballota nigra,30TUK08
Fumaria bastardii,30TTK54
Carex binervis,30STJ97
Limonium girardianum,29SMC85
Ranunculus peltatus,30STJ76
Crepis vesicaria,29SPC42
Ononis fruticosa,30SXJ27
Linum strictum,29SQC63
Viola odorata,29SPD36
Diplotaxis catholica,29SPD67
Achnatherum bromoides,30STK70
Salvia verbenaca,29SPD70
Ventenata macra,30SVG26
Gagea soleirolii,29TPE85
Lobularia maritima,29TNE54
Sedum villosum,30TTK75
Ranunculus peltatus,30STH68
Arbutus unedo,29SQC41
Galium papillosum,30TUN74
Rumex induratus,29SQC06
Scrophularia reuteri,30TTK65
Cleome violacea,29TQE37
Galium aparine,30TTK66
Leontopodium nivale,30TYN32
Beta maritima,30STH57
Coincya monensis,30TTK75
Portulaca oleracea,30STJ83
Micropyrum tenellum,30TTK75
Quercus faginea,30SVG99
Centaurea cephalariifolia,30TVK99
Ephedra fragilis,30TWM89
Veronica anagallis-aquatica,29SQC16
Vinca minor,30TTK76
Taraxacum nevadense,30TTK66
Aristolochia paucinervis,29SQC31
Quercus robur,29TPF36
Trifolium gemellum,30STJ86
Chenopodium vulvaria,29SQC34
Geranium cinereum,31TBH62
Orobanche rapum-genistae,29SQC31
Quercus faginea,30SVG26
Pentaglottis sempervirens,30TTK66
Buglossoides arvensis,30STK80
Medicago rigidula,30TUL76
Serapias lingua,30STJ83
Gagea soleirolii,30TTK66
Herniaria latifolia,30TTK66
Sporobolus indicus,30STJ98
Ophrys speculum,29SQC21
Alnus glutinosa,31TDG39
Achnatherum miliaceum,29SPC94
Vitis koberi,29SQC35
Petrosedum amplexicaule,29TPG66
Calendula arvensis,29SQC31
Dianthus pungens,30TTK55
Narcissus bulbocodium,29SPD35
Melica ciliata,29SQC34
Thymus zygis,29SPD70
Lavandula stoechas,29SPB01
Anthoxanthum odoratum,30TTK75
Agrostis pourretii,30TTK77
Rubia peregrina,29SQB09
Echium flavum,30TTK66
Cytisus striatus,29SQC31
Bellis perennis,29SQC05
Festuca summilusitana,30TTK75
Hyacinthoides hispanica,29SQC06
Eryngium tenue,29TQE16
Macrosyringion longiflorum,30SWH88
Digitalis thapsi,30TTK66
Lotus corniculatus,30TTK66
Dryopteris filix-mas,30TTK75
Potentilla erecta,30STJ97
Prunus avium,29TQE37
Ornithogalum umbellatum,29SQC48
Achillea filipendulina,30TVM41
Vitis instabilis,29SPC86
Gagea soleirolii,30TTK66
Euphorbia paniculata,30STJ76
Arundo plinii,29SNC96
Spergula morisonii,30TTK66
Cyperus longus,30STH86
Juncus articulatus,30TUK27
Erodium mouretii,29SQD20
Conopodium majus,30TTK75
Vitis vinifera,30TVK78
Dactylorhiza traunsteineri,30STJ98
Thymus vulgaris,31TCF29
Vitis instabilis,29SQC44
Stellaria media,29SQC49
Verbascum sinuatum,30STH86
Briza media,30TTK66
Arenaria querioides,30TTK75
Bromus hordeaceus,30TTK75
Lactuca serriola,29SQC39
Glyceria declinata,30TTK75
Tolpis barbata,29SPD89
Nepeta cataria,30TUN82
Trifolium hirtum,29SQD00
Pilosella officinarum,30TTK75
Galium palustre,30TWN44
Halimium ocymoides,29SPD45
Salvia rosmarinus,29SNB32
Digitalis purpurea,30STJ98
Gagea lusitanica,29SQC14
Cytisus striatus,29SMD93
Fritillaria lusitanica,29SPD50
Gagea lusitanica,29SPC79
Cynara pacensis,29SPC78
Trifolium campestre,30STK60
Leucanthemum cuneifolium,31TDG39
Anthemis arvensis,30TTK76
Spergula morisonii,30TTK66
Petrorhagia nanteuilii,30SVG26
Vitis rupestris,29SQC35
Plantago media,30TUN74
Senecio vulgaris,29SPC42
Salvia rosmarinus,29SMC85
Antinoria agrostidea,29SPC28
Simethis mattiazzii,29SPD45
Silene gallica,30TTK45
Polygonum aviculare,29SQD00
Ranunculus abnormis,30TTK66
Adenocarpus hispanicus,30TTK66
Brassica barrelieri,29SPD83
Malva tournefortiana,30TTK66
Origanum vulgare,30STJ97
Eucalyptus robusta,29SPB51
Silene ciliata,30TTK66
Rorippa palustris,30STK52
Silene nicaeensis,29SNC11
Romulea ramiflora,29SQC49
Allium nigrum,29SPD60
Geranium columbinum,30STK62
Anthoxanthum aristatum,29SQD20
Nothobartsia asperrima,29SMC85
Coronilla repanda,29SQC31
Cerastium diffusum,30TTK75
Veronica polita,29SQC31
Dactylis glomerata,29SQD00
Hippocrepis rupestris,29SQC37
Lapsana communis,30STJ86
Solidago virgaurea,30TTK56
Juncus hybridus,29SPC45
Plantago lagopus,29SPD57
Echium plantagineum,29SQC41
Trachelium caeruleum,29TNE44
Dryopteris filix-mas,30TTK66
Festuca rivularis,30TTK66
Geranium pyrenaicum,30TUK37
Hieracium maurum,30TYN32
Dianthus lusitanus,30STJ76
Pteridium aquilinum,29SPD45
Taraxacum ochrocarpum,29SQC18
Sambucus nigra,29TQE47
Campanula erinus,29SPD83
Luzula sylvatica,29TNF60
Silene rubella,31TCF29
Neottia nidus-avis,30TTK55
Orobanche crenata,29SQD31
Medicago minima,29SQC16
Orobanche amethystea,29SQC31
Gamochaeta antillanum,29SPC62
Euphorbia terracina,29SQC43
Campanula herminii,30TTK75
Armeria transmontana,29TPE17
Anthriscus caucalis,29SQC31
Stachys arvensis,29SPD80
Echinochloa crus-galli,29SQD00
Vitis vinifera,30TVK78
Phillyrea angustifolia,29SPD83
Quercus canariensis,29SNB36
Lonicera implexa,29SPC94
Quercus coccifera,29SPC94
Pteridium aquilinum,29TQE16
Rumex acetosa,30TTK66
Quercus pyrenaica,30TUK25
Carex halleriana,30TTK76
Plantago holosteum,30TTK66
Lavandula pedunculata,30SUJ08
Lavandula multifida,29SNC06
Halimium umbellatum,30SUH08
Centaurea ornata,29SPE70
Arenaria serpyllifolia,30TTK55
Lysimachia ephemerum,30TVN86
Quercus auzandrii,29SPC94
Nicotiana glauca,29SNC05
Erica umbellata,29TQE37
Thymus zygis,29SPD80
Isoetes histrix,29SPC45
Vitis bacoi,29SPC86
Gagea soleirolii,30TTK66
Narcissus bulbocodium,30TTK74
Chenopodium opulifolium,29SPD81
Brassica barrelieri,30SUH37
Scolymus hispanicus,29SQB22
Vitis vinifera,30TVK78
Ruscus aculeatus,29SQC49
Hypochaeris radicata,29SQC52
Filago lutescens,30STJ96
Moraea sisyrinchium,29SQC21
Geranium purpureum,29SQC06
Erica umbellata,29TQE16
Cerastium ramosissimum,30STJ76
Agrostis curtisii,30TTK54
Cynara tournefortii,29SPC78
Glebionis coronaria,29SMC87
Saxifraga fragosoi,30TTK55
Abutilon theophrasti,30STH68
Capparis spinosa,29SQC37
Potentilla reptans,29SPD54
Avena byzantina,30STJ98
Petrorhagia nanteuilii,30SVH98
Ranunculus pseudomillefoliatus,29SPE82
Trifolium arvense,29SQC33
Aphanes microcarpa,29SQC32
Quercus coccifera,30SUH08
Aegilops triuncialis,29SQC35
Leopoldia comosa,30TTK56
Narcissus bulbocodium,29SQD47
Avena barbata,29SQC06
Poa supina,29SQC31
Quercus pyrenaica,30TUN44
Nonea vesicaria,29SPD70
Medicago minima,29SPD50
Jasione crispa,29SQC39
Zannichellia obtusifolia,30STH44
Bromus diandrus,30STJ76
Thymus zygis,30SXH04
Adenocarpus hispanicus,29SQE51
Leopoldia comosa,30TTK66
Echinospartum ibericum,29TPH94
Leopoldia comosa,29SPD17
Cyperus flavescens,30STJ83
Anthriscus sylvestris,30TTK56
Lotus subbiflorus,29SQD42
Rumex induratus,30STH57
Aristolochia pistolochia,30STJ98
Sonchus oleraceus,29SQC44
Helianthemum hirtum,29SQC09
Spergularia rubra,29SQC16
Cynara pacensis,29SPC78
Psilurus incurvus,30STH42
Pentaglottis sempervirens,29TPE26
Cardamine hirsuta,29TPE27
Erysimum nevadense,30TTK66
Achnatherum miliaceum,29SQC36
Crepis foetida,29SQC06
Adenocarpus complicatus,30STJ98
Stipa gigantea,30TUK08
Dianthus crassipes,30STH40
Centaurea pullata,29SPD92
Ornithopus compressus,29SQD00
Osmunda regalis,29SNB24
Ranunculus neapolitanus,29SQC06
Galium album,30STJ98
Crupina vulgaris,29SPD35
Centaurium erythraea,29SQD27
Bromus hordeaceus,30STH43
Stipa gigantea,29SMC85
Helichrysum italicum,30SUJ13
Lathyrus niger,30TTK55
Thymus camphoratus,29SPB01
Gagea soleirolii,30TTK55
Tephroseris helenitis,30TVN67
Papaver rhoeas,29SQC16
Trifolium campestre,29TQE38
Tuberaria macrosepala,29SPC96
Erysimum nevadense,30TTK66
Serapias lingua,29SPD81
Echium plantagineum,29SPC97
Dactylorhiza transiens,30TTK66
Herniaria glabra,29SPD70
Triticum aestivum,29SQD26
Kickxia spuria,30STH98
Silene boryi,30TTK66
Festuca rubra,30TYN32
Gagea soleirolii,30TTK75
Thymus pulegioides,30TTK66
Calamagrostis arundinacea,30TTK77
Biscutella valentina,29SMD93
Eryngium maritimum,29SMC77
Bromus diandrus,29SPC39
Linaria saxatilis,30TTK66
Ophrys lutea,29SNB20
Lathyrus latifolius,30TXN91
Salvia verbenaca,30STH60
Corymbia citriodora,30STF95
Vitis instabilis,29SQC35
Vitis gmelinii,29SQC04
Bupleurum falcatum,30TTK55
Acer pseudoplatanus,30TTK76
Equisetum trachyodon,30TVN47
Salvia officinalis,31TCF29
Silene gallica,29SQC31
Amaranthus muricatus,29SQD00
Acer pseudoplatanus,30TTK76
Euphorbia serpens,29SPB71
Tipuana tipu,29SPD70
Petrosedum sediforme,29SNB40
Quercus canariensis,29SNB25
Pseudotsuga menziesii,30TTK55
Jurinea humilis,30TTK66
Capsicum annuum,29SQD00
Hesperocodon hederaceus,30TTK66
Centranthus lecoqii,30TUN65
Oenothera drummondii,29SPC86
Galium saxatile,30TTK66
Clinopodium nepeta,29SNC06
Pulicaria paludosa,29SPD73
Quercus faginea,30SVG99
Quercus faginea,29SNB81
Atriplex halimus,29SNB40
Allium sativum,29SQD00
Puccinellia rupestris,30TUN86
Myriophyllum spicatum,29SPD54
Lathyrus pratensis,30TUK27
Stipa lagascae,30TVK43
Festuca elegans,30TTK75
Chenopodium album,29SQD00
Aristolochia paucinervis,29SQC16
Gagea pratensis,30TXK28
Cytisus oromediterraneus,30TTK56
Viola riviniana,30TYN22
Carduus carpetanus,30TYN41
Hieracium maurum,30TTK66
Prunella vulgaris,30TTK66
Dianthus superbus,30TUN74
Nardus stricta,30TTK75
Thinopyrum elongatum,29SPD90
Luzula caespitosa,30TTK95
Centaurea alba,30TTK56
Scorzoneroides carpetana,30TTK66
Convolvulus arvensis,29SQC43
Nymphaea mexicana,29SPD81
Bellardia viscosa,29SPC72
Quercus andegavensis,29TQE16
Lathyrus angulatus,29SQC31
Corynephorus canescens,30TTK75
Populus nigra,26SLH56
Gentiana boryi,30TTK66
Allium sativum,29SQD00
Prunella vulgaris,30TTK44
Alchemilla saxatilis,30TYN33
Achillea ageratum,29SPC94
Eleocharis palustris,29SPD80
Achnatherum calamagrostis,30TXM89
Vitis gmelinii,29SQC04
Glyceria declinata,29SNB32
Thymus vulgaris,31TCF55
Reseda phyteuma,29SPC88
Plantago holosteum,30TTK66
Phleum pratense,30TTK76
Salvia officinalis,31TCF29
Carduus platypus,30TTK66
Potentilla erecta,30TTK66
Serapias parviflora,29SPC67
Jasione montana,29SQC49
Cistus albidus,30STH33
Reseda lutea,29SQC45
Lysimachia monellii,30TUL76
Pisum sativum,29SPC94
Scrophularia scorodonia,30TTK74
Geranium molle,29SPC97
Poterium sanguisorba,29SQC18
Ranunculus abnormis,30TTK75
Sonchus oleraceus,30STH33
Prunus avium,30STJ97
Anthoxanthum ovatum,29SPD45
Cichorium intybus,29SPC89
Lavandula pedunculata,29SQD27
Cytisus baeticus,29SPC67
Petrorhagia nanteuilii,30STH57
Convolvulus althaeoides,29SQC06
Papaver rhoeas,30TVK37
Spergularia rubra,29SQC16
Trifolium fragiferum,30TTK55
Aphanes australis,30TTK95
Lathyrus clymenum,29SQC24
Trifolium strictum,30TTK75
Saxifraga granulata,30TTK55
Gagea soleirolii,29TPE27
Fumaria capreolata,29SQE51
Trifolium angustifolium,30SUJ71
Myosotis ramosissima,30TTK66
Mercurialis annua,29SPD78
